variant,seed,db_path,kind,current_reward,no_qloc_reward,discovery_binary_reward,compressed_global_reward,n
V2,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000.db,COMP_OUT_MOD,0.06269273591002898,0.2164061750324887,0.1111111111111111,0.0006561775218199323,108
V2,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000.db,INSTR_TYPE_MOD,0.5989131934872095,0.2602849347731787,0.6923076923076923,0.019048782794807203,52
V2,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000.db,INSTR_WORD_MOD_FULL,0.029864227363249885,0.20359978099251477,0.084070796460177,0.002491790041483195,452
V2,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000.db,INSTR_WORD_MOD_SUR,0.0007668190985261797,0.21714940547108555,0.015007898894154818,0.0004713105014985486,5064
V2,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000.db,LOAD_VAL_MOD,0.002459275278728598,0.20556119709804194,0.029411764705882353,0.0006947761995740459,102
V2,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000.db,MEM_VAL_MOD,0.19266329294064952,0.22796732800903652,0.2876712328767123,0.007491078827139289,73
V2,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000.db,PRE_EXEC_REG_MOD,0.07673083873002717,0.22926733592436707,0.2,0.006077222496572911,55
V2,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v1_seed1236_n6000.db,STORE_OUT_MOD,0.001483140271962723,0.2045430305666398,0.031914893617021274,0.0015078121777989933,94
V2,1237,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000.db,COMP_OUT_MOD,0.05305645415753147,0.21666339320679992,0.08333333333333333,0.0,108
V2,1237,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000.db,INSTR_TYPE_MOD,0.5195499014394771,0.2645956194544003,0.625,0.0189536406729737,56
V2,1237,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000.db,INSTR_WORD_MOD_FULL,0.02316316159521685,0.20020297575757692,0.07591623036649214,0.0024821212946911295,382
V2,1237,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000.db,INSTR_WORD_MOD_SUR,-0.0008234574805574853,0.21647685860427357,0.013717421124828532,0.0003834227988551407,5103
V2,1237,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000.db,LOAD_VAL_MOD,-0.004026336418915563,0.2056985610897087,0.020202020202020204,0.0007158300238035624,99
V2,1237,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000.db,MEM_VAL_MOD,0.19298182423923274,0.2280918975735802,0.25555555555555554,0.007831987712092306,90
V2,1237,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000.db,PRE_EXEC_REG_MOD,0.11655779929073247,0.2315711752646525,0.26153846153846155,0.008722113520806485,65
V2,1237,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000/pos_iv_pos_7_ts_b4_kindUCB_zoned_v1_seed1237_n6000.db,STORE_OUT_MOD,0.007847130656559651,0.20581937606718667,0.030927835051546393,0.001461178811475313,97
V2,1238,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000.db,COMP_OUT_MOD,0.07014928302041443,0.21863965699221202,0.12264150943396226,0.0013371164595575979,106
V2,1238,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000.db,INSTR_TYPE_MOD,0.6033613992951495,0.2687149102662387,0.7636363636363637,0.026189958392557472,55
V2,1238,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000.db,INSTR_WORD_MOD_FULL,0.022261710234803604,0.20246402788646695,0.08115183246073299,0.0026150494305165204,382
V2,1238,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000.db,INSTR_WORD_MOD_SUR,0.0005141706532491382,0.21827207508529767,0.015459882583170255,0.00040032498489463153,5110
V2,1238,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000.db,LOAD_VAL_MOD,0.01249302792578877,0.20875042299306895,0.04081632653061224,0.000723134411801558,98
V2,1238,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000.db,MEM_VAL_MOD,0.09104669474686919,0.22487085588456496,0.1956521739130435,0.005944008199795305,92
V2,1238,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000.db,PRE_EXEC_REG_MOD,0.1570617726843757,0.23349002778637012,0.3230769230769231,0.008722113520806485,65
V2,1238,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000/pos_iv_pos_7_ts_b5_kindUCB_zoned_v1_seed1238_n6000.db,STORE_OUT_MOD,0.01120945966702376,0.20614972337936593,0.043478260869565216,0.0015405907034033192,92
V2,1239,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000.db,COMP_OUT_MOD,0.046689885209920616,0.21956515804390878,0.09166666666666666,0.000590559769637939,120
V2,1239,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000.db,INSTR_TYPE_MOD,0.5530323814540041,0.2706068811204496,0.6666666666666666,0.024990591014126942,54
V2,1239,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000.db,INSTR_WORD_MOD_FULL,0.03886195924840096,0.1977630634448398,0.10727969348659004,0.002895239241278187,261
V2,1239,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000.db,INSTR_WORD_MOD_SUR,-0.0014988954500167163,0.21784713631619487,0.013238679969301611,0.0003924905358425877,5212
V2,1239,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000.db,LOAD_VAL_MOD,0.012076491136121621,0.20784690256085503,0.03333333333333333,0.0007874130261839187,90
V2,1239,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000.db,MEM_VAL_MOD,0.18398429470532515,0.23651972046655306,0.29411764705882354,0.007235356027070796,119
V2,1239,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000.db,PRE_EXEC_REG_MOD,0.19086506565890873,0.22806029984481946,0.37037037037037035,0.010800614330489918,54
V2,1239,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000/pos_iv_pos_7_ts_b6_kindUCB_zoned_v1_seed1239_n6000.db,STORE_OUT_MOD,-0.002322958836006602,0.20335103417129702,0.022222222222222223,0.0015748260523678374,90
V2,1240,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000.db,COMP_OUT_MOD,0.03986646320615143,0.2165821304415198,0.07766990291262135,0.0006880307995781814,103
V2,1240,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000.db,INSTR_TYPE_MOD,0.6204250826973265,0.2738522586595717,0.7555555555555555,0.02066629725943956,45
V2,1240,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000.db,INSTR_WORD_MOD_FULL,0.018638198513558222,0.20605006049745211,0.07342657342657342,0.002464611517791285,572
V2,1240,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000.db,INSTR_WORD_MOD_SUR,0.0007122128289710222,0.21758170993433953,0.015412695193672683,0.0004181619281698643,4931
V2,1240,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000.db,LOAD_VAL_MOD,-0.003987454963632824,0.2057597356243036,0.01098901098901099,0.0007787601357862932,91
V2,1240,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000.db,MEM_VAL_MOD,0.14297453295919263,0.23771317519865523,0.27522935779816515,0.008083449465070442,109
V2,1240,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000.db,PRE_EXEC_REG_MOD,0.13358562235525634,0.20926155684742914,0.3508771929824561,0.007459702353321335,57
V2,1240,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000/pos_iv_pos_7_ts_b7_kindUCB_zoned_v1_seed1240_n6000.db,STORE_OUT_MOD,0.0038543349267106757,0.20387369172137793,0.03260869565217391,0.0015405907034033192,92
V2,1241,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000.db,COMP_OUT_MOD,0.03645204825306191,0.21544354414362557,0.07766990291262135,0.0013760615991563628,103
V2,1241,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000.db,INSTR_TYPE_MOD,0.6132721768004915,0.2957285382025511,0.7466666666666667,0.01777594826358428,75
V2,1241,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000.db,INSTR_WORD_MOD_FULL,0.016832734407498537,0.2024529108802055,0.06925207756232687,0.0024302026654167835,361
V2,1241,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000.db,INSTR_WORD_MOD_SUR,-0.0006007990200435269,0.2165487387939191,0.013111545988258318,0.0003547887536733181,5110
V2,1241,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000.db,LOAD_VAL_MOD,0.007923631021014468,0.2069195884351493,0.030927835051546393,0.001461178811475313,97
V2,1241,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000.db,MEM_VAL_MOD,0.11806353260041519,0.23359588365182868,0.23529411764705882,0.006252985796166413,102
V2,1241,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000.db,PRE_EXEC_REG_MOD,0.17628560849601496,0.22023830772249395,0.3076923076923077,0.007322793569609467,65
V2,1241,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000/pos_iv_pos_7_ta_b3_kindUCB_zoned_v1_seed1241_n6000.db,STORE_OUT_MOD,-0.0021758211902805588,0.20326811931131944,0.022988505747126436,0.001629130399001211,87
V2,1242,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000.db,COMP_OUT_MOD,0.04876822489786881,0.21553072217093366,0.09900990099009901,0.0,101
V2,1242,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000.db,INSTR_TYPE_MOD,0.5564753888881446,0.29089655017589466,0.6666666666666666,0.008938802371034954,63
V2,1242,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000.db,INSTR_WORD_MOD_FULL,0.01822483608887393,0.20606245148893224,0.06236559139784946,0.0026282832225156157,465
V2,1242,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000.db,INSTR_WORD_MOD_SUR,-0.0007553099546731683,0.21667376749650927,0.013543118900617407,0.0003469634253961567,5021
V2,1242,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000.db,LOAD_VAL_MOD,0.00659298986750638,0.20659301205272565,0.020833333333333332,0.0007381997120474238,96
V2,1242,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000.db,MEM_VAL_MOD,0.13454001756563339,0.22346968025828912,0.24719101123595505,0.0075111738721687655,89
V2,1242,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000.db,PRE_EXEC_REG_MOD,0.16669893717601428,0.22717444450945157,0.3561643835616438,0.011954572802264954,73
V2,1242,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000/pos_iv_pos_7_ta_b4_kindUCB_zoned_v1_seed1242_n6000.db,STORE_OUT_MOD,0.0067049219322633,0.20491549077079055,0.03260869565217391,0.0015405907034033192,92
V2,1243,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000.db,COMP_OUT_MOD,0.021077709371105924,0.2125408001343099,0.05263157894736842,0.0007459702353321335,95
V2,1243,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000.db,INSTR_TYPE_MOD,0.5763585766884289,0.28091643398613636,0.6825396825396826,0.018710010193378892,63
V2,1243,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000.db,INSTR_WORD_MOD_FULL,0.033334791149407905,0.20255616464685666,0.08970099667774087,0.0033665880760043944,301
V2,1243,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000.db,INSTR_WORD_MOD_SUR,0.00020617031582282797,0.21761240923796227,0.014228033070563353,0.00039922141823218863,5201
V2,1243,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000.db,LOAD_VAL_MOD,0.005231752251562075,0.20730524804964667,0.0392156862745098,0.0013895523991480918,102
V2,1243,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000.db,MEM_VAL_MOD,0.1455137405773246,0.2265863500568905,0.30120481927710846,0.008054150296662893,83
V2,1243,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000.db,PRE_EXEC_REG_MOD,0.11286252003417031,0.2186655002486553,0.31666666666666665,0.008267836774931146,60
V2,1243,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000/pos_iv_pos_7_ta_b5_kindUCB_zoned_v1_seed1243_n6000.db,STORE_OUT_MOD,0.010569262129767191,0.20657174874778889,0.042105263157894736,0.001491940470664267,95
V3,1234,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_03-00-16_498814/octorand/pos_iv_pos_7_ts_b1_kindUCB_zoned_v2_noQ_seed1234_n6000.db,COMP_OUT_MOD,-0.004146449642039615,0.1953162207920407,0.022641509433962263,0.00026742329191151956,265
V3,1234,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_03-00-16_498814/octorand/pos_iv_pos_7_ts_b1_kindUCB_zoned_v2_noQ_seed1234_n6000.db,INSTR_TYPE_MOD,0.029205085777465816,0.1282263754380444,0.08655126498002663,0.0011117687039937422,3755
V3,1234,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_03-00-16_498814/octorand/pos_iv_pos_7_ts_b1_kindUCB_zoned_v2_noQ_seed1234_n6000.db,INSTR_WORD_MOD_FULL,0.0022154261748425696,0.2032669833876847,0.055865921787709494,0.002252614496812587,358
V3,1234,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_03-00-16_498814/octorand/pos_iv_pos_7_ts_b1_kindUCB_zoned_v2_noQ_seed1234_n6000.db,INSTR_WORD_MOD_SUR,-0.001839028479659949,0.22201413580829996,0.05460750853242321,0.0019711217672191608,293
V3,1234,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_03-00-16_498814/octorand/pos_iv_pos_7_ts_b1_kindUCB_zoned_v2_noQ_seed1234_n6000.db,LOAD_VAL_MOD,-0.009872901173369772,0.19228005949026752,0.009569377990430622,0.00033907737969642433,209
V3,1234,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_03-00-16_498814/octorand/pos_iv_pos_7_ts_b1_kindUCB_zoned_v2_noQ_seed1234_n6000.db,MEM_VAL_MOD,0.012112971589117214,0.1989136697992727,0.06697819314641744,0.002807428710791064,642
V3,1234,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_03-00-16_498814/octorand/pos_iv_pos_7_ts_b1_kindUCB_zoned_v2_noQ_seed1234_n6000.db,PRE_EXEC_REG_MOD,-0.0038742559894270044,0.19966528284701765,0.11940298507462686,0.0037020164663870802,268
V3,1234,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_03-00-16_498814/octorand/pos_iv_pos_7_ts_b1_kindUCB_zoned_v2_noQ_seed1234_n6000.db,STORE_OUT_MOD,-0.009637591625143724,0.19069560636163288,0.009523809523809525,0.0006749254510147874,210
V3,1235,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_08-42-21_698342/octorand/pos_iv_pos_7_ts_b2_kindUCB_zoned_v2_noQ_seed1235_n6000.db,COMP_OUT_MOD,-0.01356332984087089,0.1924520302473856,0.021621621621621623,0.0,185
V3,1235,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_08-42-21_698342/octorand/pos_iv_pos_7_ts_b2_kindUCB_zoned_v2_noQ_seed1235_n6000.db,INSTR_TYPE_MOD,0.028617771266481937,0.12952575163255986,0.08282126636387924,0.001137098571946526,3743
V3,1235,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_08-42-21_698342/octorand/pos_iv_pos_7_ts_b2_kindUCB_zoned_v2_noQ_seed1235_n6000.db,INSTR_WORD_MOD_FULL,-0.003286725737789219,0.20002149703567262,0.06382978723404255,0.0023570980324319176,282
V3,1235,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_08-42-21_698342/octorand/pos_iv_pos_7_ts_b2_kindUCB_zoned_v2_noQ_seed1235_n6000.db,INSTR_WORD_MOD_SUR,0.0018647014344937523,0.22077337701332794,0.05263157894736842,0.001740490929862918,361
V3,1235,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_08-42-21_698342/octorand/pos_iv_pos_7_ts_b2_kindUCB_zoned_v2_noQ_seed1235_n6000.db,LOAD_VAL_MOD,-0.006683189246412411,0.192472763085832,0.012345679012345678,0.0002916344541421921,243
V3,1235,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_08-42-21_698342/octorand/pos_iv_pos_7_ts_b2_kindUCB_zoned_v2_noQ_seed1235_n6000.db,MEM_VAL_MOD,0.01035188829978862,0.19418324130856002,0.06745362563237774,0.0022303453976830158,593
V3,1235,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_08-42-21_698342/octorand/pos_iv_pos_7_ts_b2_kindUCB_zoned_v2_noQ_seed1235_n6000.db,PRE_EXEC_REG_MOD,0.0026593789828146435,0.19694190755004667,0.11548556430446194,0.004358621752269705,381
V3,1235,/root/arguzz/a4/runs/iv_pos_7/dbs/2026-06-14_08-42-21_698342/octorand/pos_iv_pos_7_ts_b2_kindUCB_zoned_v2_noQ_seed1235_n6000.db,STORE_OUT_MOD,-0.009982200563648845,0.19003387518960413,0.009433962264150943,0.0006685582297787989,212
V3,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000.db,COMP_OUT_MOD,-0.007238752459315004,0.19490876325477724,0.02145922746781116,0.0003041509543199686,233
V3,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000.db,INSTR_TYPE_MOD,0.029032054978187418,0.12966197406745103,0.08706070287539937,0.00115940146811739,3756
V3,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000.db,INSTR_WORD_MOD_FULL,0.004041529250636005,0.20516686318793423,0.060453400503778336,0.0027816090874184605,397
V3,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000.db,INSTR_WORD_MOD_SUR,0.00265021725254154,0.21921184544540262,0.04878048780487805,0.0020478521462699373,369
V3,1236,/root/arguzz/a4/runs/iv_pos_7/dbs/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000/pos_iv_pos_7_ts_b3_kindUCB_zoned_v2_noQ_seed1236_n6000.db,LOAD_VAL_MOD,-0.010074797662674353,0.1917013730292969,0.009615384615384616,0.0,208
